taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
103624	freshRestricted	freshRestricted	0.00019355186279750958	0.0	0.0	1.489795918367347	15.244897959183673	0.004846132433488398	1	0.004109255815744031	No	0.0	0.0
103603	noclass	noclass	3.232936119713259e-05	0.0001739044059251643	1.8318856940439446e-05	15.0	17.0	0.41358718038095854	0.3252837469210588	0.13541852777253044	No	0.0	25.0
102783	brackishRestricted	brackishRestricted	4.643908138289908e-05	0.0002329491707861194	4.2328579833817996e-06	3.0	10.0	0.014722863048388074	3.0056876373882856e-06	0.006830520233440981	No	0.0	16.0
50819	brackishRestricted	brackishRestricted	1.5897942276338032e-05	0.00010012085393263829	0.0	1.5	5.5	0.014473639315571633	4.9429658339126754e-06	0.05685341913966226	No	2.0	5.0
78847	noclass	noclass	0.0002484724444258536	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.012259069900074073	No	0.0	0.0
45820	noclass	noclass	4.710263149555994e-06	0.00041204208451295414	0.0	1.3333333333333333	3.6666666666666665	0.0888734481801548	0.0005037830168965392	0.0543401170037156	No	0.0	3.0
111977	freshRestricted	freshRestricted	0.00021446792000345247	0.0	0.0	1.489795918367347	15.244897959183673	0.0005304393370809101	1	0.00041607654608300437	No	0.0	0.5
127064	noclass	noclass	9.925673275341571e-06	0.0001073403847707452	4.878696100165485e-05	23.0	27.0	1.7092981125099853e-05	0.16507259388360612	0.1435271627904216	No	15.0	30.0
123932	brackishRestricted	brackishRestricted	9.715409168873243e-06	6.947554851385369e-05	0.0	1.5	5.5	0.005837614977305698	2.790384740729967e-07	0.05685341913966226	No	0.5	3.0
102483	marineRestricted	marineRestricted	5.034669841014578e-06	5.507194256172289e-05	0.00027993406998098473	23.0	26.0	4.431304733494393e-05	0.5	0.012676995309909704	No	11.0	30.0
65067	noclass	noclass	2.935440440095948e-05	0.0001959910081302265	2.1187480206432963e-05	23.0	25.0	0.013665391635890232	0.09532876935813595	0.49158804876698564	No	7.0	25.0
50821	noclass	noclass	2.2812238648166148e-05	0.0001110602818077547	1.4135246034053827e-06	1.3333333333333333	3.6666666666666665	0.07386596454777204	0.000273087938237034	0.059741760634264555	No	0.0	5.0
118842	freshRestricted	freshRestricted	4.408989736711642e-05	0.00010979583595429988	1.3846248505524343e-05	6.5	10.0	0.33189452546070564	0.034015025852168874	0.01276324275633677	No	0.0	20.0
113506	brackishRestricted	brackishRestricted	8.86279941540601e-05	0.0002639921703809589	1.5317170348837832e-06	4.5	10.0	0.020565084547555124	8.884762754386221e-07	0.0028358785662635144	No	0.5	15.0
125504	brackishRestricted	brackishRestricted	5.008760339464883e-05	0.0002919874077751003	7.045898360465403e-06	4.5	10.0	0.005343121890039621	6.959792490325615e-05	0.1627398865587999	No	3.0	15.0
103604	noclass	noclass	3.288307866345745e-05	0.00013062196966660028	1.1172923017624283e-05	15.0	20.0	0.49339085370231756	0.36731736916576496	0.24624472504379985	No	0.0	25.0
94618	freshRestricted	freshRestricted	6.963030500309557e-05	0.00012130758915231485	2.5856563300745443e-06	6.5	10.0	0.2809504942505876	0.0005685505669809774	6.567888415231792e-05	No	0.0	20.0
57196	noclass	noclass	2.141779368881873e-06	9.41191084602667e-05	2.4364594883767923e-05	11.0	16.0	0.0055620598979983366	0.17616417756310537	0.02215814235437783	No	7.0	30.0
126994	brackishRestricted	brackishRestricted	3.673746556345991e-06	9.669533082423344e-05	1.6335552233332276e-05	9.0	21.5	0.0004065473224221999	0.022278137767197063	0.1428466082760812	No	7.0	25.0
116529	brackishRestricted	brackishRestricted	3.726461074696562e-05	0.00017259108635951753	5.38909583423619e-06	1.3333333333333333	3.6666666666666665	0.004410371660023494	5.153874547993239e-07	0.02473064685980418	No	0.0	5.0
101076	noclass	noclass	0.00011210091721112093	0.00037928246066020214	0.0	1.3333333333333333	3.6666666666666665	0.14107491593377208	2.143833170614461e-05	0.0019621906640968534	No	0.0	2.0
70039	freshRestricted	freshRestricted	8.680606306356923e-05	0.00011677895343494823	0.0	1.5	5.5	0.03992246070537607	1.4145145994039757e-08	0.0004382897440945086	No	0.0	3.0
66907	noclass	noclass	0.0001314783809612301	0.0	0.0	3.0	17.0	0.007125281827995574	1	0.009762536195555999	No	0.0	2.0
46426	brackishRestricted	brackishRestricted	3.849473492461903e-05	0.00010908952073433171	0.0	3.0	8.0	0.01383281439665015	1.6136331692509128e-06	0.02808109149699533	No	2.0	7.0
46259	brackishRestricted	brackishRestricted	5.0982772083884e-05	0.00025016509154047404	6.126868139535133e-06	4.5	10.0	0.013811287930392324	4.998844330507342e-05	0.06377004634218042	No	2.0	15.0
127819	brackishBloom	brackishRestricted	1.519620882147355e-05	0.0001256173321305828	1.0574047410503906e-05	23.0	25.0	0.00010056149793312555	0.030524158838910607	0.34882747159269767	brackish	7.0	25.0
126938	brackishRestricted	brackishRestricted	4.950080883923349e-05	0.0003603617865464518	4.748322808139728e-06	4.5	10.0	0.018667469296054343	4.998844330507342e-05	0.026156283546710506	No	2.0	15.0
115590	marineRestricted	marineRestricted	1.843754114707138e-05	0.00014791617641443937	7.706401330007952e-05	23.0	25.0	0.0005405881902378225	0.10075818462079406	0.023411934335861036	No	10.0	30.0
112448	marineRestricted	marineRestricted	1.2663313597723433e-05	0.0001570802962155166	6.901738144295819e-05	24.0	26.0	7.409760993142014e-05	0.2176695411957293	0.010560971739457477	No	0.5	30.0
111976	freshRestricted	freshRestricted	0.00015298566590044632	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.012259069900074073	No	0.0	0.0
109477	noclass	noclass	0.00011783254820541541	9.942545751336605e-06	0.00011989955019523375	1.5	23.5	0.14298438802438235	0.0008185164486379764	0.057857130479414084	No	0.0	30.0
96708	noclass	noclass	6.620525916230519e-05	0.0002005201619395286	1.0990709919262245e-06	1.3333333333333333	3.6666666666666665	0.16305472601024446	0.000273087938237034	0.011396049337057972	No	0.0	7.0
80343	brackishRestricted	brackishRestricted	1.0505876847226238e-05	0.0006446707177601896	4.683548256158866e-06	18.0	20.0	0.0014059296953067013	0.01678343942406377	0.4144656962900573	No	15.0	30.0
75614	noclass	noclass	3.032082952870534e-06	8.55200250175785e-05	2.385968413198332e-05	9.0	15.0	0.06960266924166927	0.21308144583439093	0.14779481631919122	No	7.0	28.0
102786	freshRestricted	freshRestricted	9.814157682903877e-05	0.00023222759106339376	3.456290881440582e-06	3.0	8.0	0.030834830818133013	6.510003111471135e-07	4.752168986028726e-05	No	0.0	10.0
127785	brackishBloom	brackishRestricted	2.042129957883112e-06	0.00012404524269430845	1.984888855655742e-05	6.5	11.5	0.021034336194526434	0.1832618184848187	0.03287152047976167	brackish	2.0	25.0
127708	brackishBloom	brackishRestricted	6.1883736737061184e-06	0.00013775853310535481	0.0	24.0	26.0	6.197188490764708e-05	0.03319659263556253	0.2954120305162615	brackish	15.0	26.0
118332	brackishBloom	brackishRestricted	0.0	0.0003022369535030865	4.343592527288569e-05	8.8	11.6	7.137560861007685e-06	0.025459275217234678	0.0041090647643320585	brackish	11.0	25.0
103095	brackishBloom	brackishRestricted	2.650435443498199e-05	0.00011789411317640788	1.155352277740911e-06	3.0	8.0	0.1651733015183845	0.0015651618851474512	0.003957440127936535	brackish	0.0	15.0
70037	freshRestricted	freshRestricted	0.00010994102143956769	2.8741446772514964e-05	0.0	3.0	10.0	0.4215414799879682	6.711556828307949e-05	0.00011508988214581181	No	0.0	5.0
