OTU	midSal	startSal	endSal	peakSal_withzero	peakSal_nozero	abundances_withzero	abundances_withzero_maxstand	abundances_withzero_sumstand	abundances_nozero	abundances_nozero_maxstand	abundances_nozero_sumstand	position
GQ348789.1.1372	3.5	3.0	4.0	0.3333333333333333	0.3333333333333333	0.0010240735190198808	0.019528765410386454	0.006793494672527513	0.012630240067911863	0.24085477339476627	0.04624124808015058	withinBounds
GQ348789.1.1372	4.5	4.0	5.0	0.3333333333333333	0.3333333333333333	0.0007016800037728812	0.01338082074415368	0.004654801905250332	0.012630240067911863	0.24085477339476627	0.04624124808015058	withinBounds
GQ348789.1.1372	5.5	5.0	6.0	0.3333333333333333	0.3333333333333333	0.0002633177234005146	0.00502138757928946	0.0017467960238006519	0.012507591861524446	0.23851591001624936	0.04579221416569992	withinBounds
GQ348789.1.1372	6.5	6.0	6.916666666666666	0.3333333333333333	0.3333333333333333	4.9306422983367304e-05	0.0009402582429716885	0.0003270887447411782	0.005226480836236934	0.09966737375499897	0.019134948792350333	withinBounds
GQ348789.1.1372	7.333333333333333	6.916666666666666	7.666666666666666	0.3333333333333333	0.3333333333333333	5.2264808362369345e-05	0.0009966737375499898	0.0003467140694256489	0.005226480836236934	0.09966737375499897	0.019134948792350333	withinBounds
GQ348789.1.1372	8.0	7.666666666666666	8.25	0.3333333333333333	0.3333333333333333	6.533101045296167e-05	0.001245842171937487	0.00043339258678206104	0.005226480836236934	0.09966737375499897	0.019134948792350333	withinBounds
GQ348789.1.1372	8.5	8.25	8.666666666666668	0.3333333333333333	0.3333333333333333	8.296001327360213e-05	0.0015820218056349044	0.0005503397927391252	0.005226480836236934	0.09966737375499897	0.019134948792350333	withinBounds
GQ348789.1.1372	8.833333333333334	8.666666666666668	8.916666666666668	0.3333333333333333	0.3333333333333333	0.0003074400491904079	0.005862786691470528	0.002039494526033229	0.005226480836236934	0.09966737375499897	0.019134948792350333	withinBounds
GQ348789.1.1372	9.0	8.916666666666668	9	0.3333333333333333	0.3333333333333333	0	0.0	0.0	0	0.0	0.0	withinBounds
GQ348789.1.1372	11.2	11.2	11.2	0.3333333333333333	0.3333333333333333	0.008	0.15255752676098508	0.05307036689341932	0.008	0.15255752676098508	0.029289228284824245	outlier
AB753890.1.1451	2.1666666666666665	2	2.333333333333333	2.1666666666666665	2.75	0.006629534373249886	0.3472218627989628	0.15342307585966014	0.011049223955416477	0.578703104664938	0.10428570532498253	withinBounds
AB753890.1.1451	2.5	2.333333333333333	2.75	2.1666666666666665	2.75	0.006610930009531649	0.3462474592492201	0.15299252696355953	0.012120038350808023	0.6347870086235702	0.11439235489115497	withinBounds
AB753890.1.1451	3.0	2.75	3.333333333333333	2.1666666666666665	2.75	0.004277660594402832	0.2240424736318483	0.09899516450583264	0.012120038350808023	0.6347870086235702	0.11439235489115497	withinBounds
AB753890.1.1451	3.6666666666666665	3.333333333333333	4.0	2.1666666666666665	2.75	0.0021881618472055775	0.11460497674739212	0.050639230777902076	0.01156599833522948	0.605769162807644	0.10916316829524488	withinBounds
AB753890.1.1451	4.333333333333333	4.0	4.666666666666666	2.1666666666666665	2.75	0.0021881618472055775	0.11460497674739212	0.050639230777902076	0.01156599833522948	0.605769162807644	0.10916316829524488	withinBounds
AB753890.1.1451	5.0	4.666666666666666	5.25	2.1666666666666665	2.75	0.0014941973900111552	0.07825858830183424	0.0345792549838774	0.011953579120089241	0.6260687064146739	0.11282126552294171	withinBounds
AB753890.1.1451	5.5	5.25	5.666666666666666	2.1666666666666665	2.75	0.00031699070160608623	0.016602387996618766	0.007335913160893165	0.008241758241758242	0.4316620879120879	0.07778804871978443	withinBounds
AB753890.1.1451	5.833333333333333	5.666666666666666	5.916666666666666	2.1666666666666665	2.75	0.0004120879120879121	0.021583104395604395	0.009536687109161114	0.008241758241758242	0.4316620879120879	0.07778804871978443	withinBounds
AB753890.1.1451	6.0	5.916666666666666	6	2.1666666666666665	2.75	0	0.0	0.0	0	0.0	0.0	withinBounds
AB753890.1.1451	0.0	0.0	0.0	2.1666666666666665	2.75	0.01909307875894988	1.0	0.44185891586121184	0.01909307875894988	1.0	0.18020588533970744	outlier
FR685295.1.1420	17.166666666666668	17	17.333333333333336	24.5	26.5	0.010944406664399864	0.5896299090445427	0.04913412889296999	0.010944406664399864	0.5896299090445427	0.039194780660359196	withinBounds
FR685295.1.1420	17.5	17.333333333333336	17.75	24.5	26.5	0.010944406664399864	0.5896299090445427	0.04913412889296999	0.010944406664399864	0.5896299090445427	0.039194780660359196	withinBounds
FR685295.1.1420	18.0	17.75	18.333333333333336	24.5	26.5	0.00695295357899164	0.37459037406817464	0.031214786494389222	0.009270604771988853	0.4994538320908995	0.03320045862412288	withinBounds
FR685295.1.1420	18.666666666666668	18.333333333333336	19.083333333333336	24.5	26.5	0.007209304959997001	0.3884013047198384	0.03236565763637442	0.010813957439995501	0.5826019570797576	0.03872760789397485	withinBounds
FR685295.1.1420	19.5	19.083333333333336	20.0	24.5	26.5	0.007780044507528442	0.4191498978430948	0.034927951907103884	0.010892062310539819	0.5868098569803327	0.03900732184863336	withinBounds
FR685295.1.1420	20.5	20.0	21.0	24.5	26.5	0.006514299644779872	0.35095789336251565	0.02924548111275744	0.01085716607463312	0.5849298222708594	0.03888234930748281	withinBounds
FR685295.1.1420	21.5	21.0	22.0	24.5	26.5	0.008055395095347523	0.43398441076184785	0.03616411862564017	0.011277553133486534	0.6075781750665871	0.04038786523625486	withinBounds
FR685295.1.1420	22.5	22.0	23.0	24.5	26.5	0.010092952936053166	0.5437578394298643	0.04531158843757286	0.012616191170066458	0.6796972992873305	0.04518187790740601	withinBounds
FR685295.1.1420	23.5	23.0	24.0	24.5	26.5	0.011673583078750131	0.6289142883676633	0.0524077141157249	0.011673583078750131	0.6289142883676633	0.041806151975364435	withinBounds
FR685295.1.1420	24.5	24.0	25.0	24.5	26.5	0.016276795337387424	0.8769123488017475	0.07307350545307435	0.016276795337387424	0.8769123488017475	0.05829145815438686	withinBounds
FR685295.1.1420	25.5	25.0	26.0	24.5	26.5	0.014759596305785551	0.7951732509741966	0.06626214919951874	0.014759596305785551	0.7951732509741966	0.052857971891931206	withinBounds
FR685295.1.1420	26.5	26.0	27.0	24.5	26.5	0.013188638971686154	0.7105379245995916	0.059209448901925324	0.018464094560360616	0.9947530944394283	0.06612474833738734	withinBounds
FR685295.1.1420	27.5	27.0	28.0	24.5	26.5	0.013144876847822918	0.7081802401764598	0.05901298198503702	0.016900555947200895	0.9105174516554483	0.06052530792220811	withinBounds
FR685295.1.1420	28.5	28.0	29.0	24.5	26.5	0.010522531208188274	0.5669013688411433	0.04724014928513006	0.016262093685381878	0.8761202972999487	0.05823880769617823	withinBounds
FR685295.1.1420	29.5	29.0	30.0	24.5	26.5	0.009205574265248243	0.4959503135402491	0.04132776552919847	0.01534262377541374	0.8265838559004153	0.05494594563886564	withinBounds
FR685295.1.1420	30.5	30.0	30.916666666666664	24.5	26.5	0.009240154701550344	0.49781333454602483	0.041483011918202764	0.01540025783591724	0.8296888909100414	0.0551523482725825	withinBounds
FR685295.1.1420	31.333333333333332	30.916666666666664	31.666666666666664	24.5	26.5	0.00925192984271934	0.4984477202765044	0.04153587557008188	0.01387789476407901	0.7476715804147567	0.0497003682323834	withinBounds
FR685295.1.1420	32.0	31.666666666666664	32.25	24.5	26.5	0.008503973928402889	0.45815159539270567	0.03817798112891266	0.01417328988067148	0.7635859923211761	0.050758255348424514	withinBounds
FR685295.1.1420	32.5	32.25	32.66666666666667	24.5	26.5	0.012230300187617262	0.65890742260788	0.05490705565362445	0.012230300187617262	0.65890742260788	0.04379990144402172	withinBounds
FR685295.1.1420	32.833333333333336	32.66666666666667	32.91666666666667	24.5	26.5	0.007692307692307693	0.41442307692307695	0.03453406376680502	0.007692307692307693	0.41442307692307695	0.027548164283104744	withinBounds
FR685295.1.1420	33.0	32.91666666666667	33	24.5	26.5	0	0.0	0.0	0	0.0	0.0	withinBounds
FR685295.1.1420	33.77	33.77	33.77	24.5	26.5	0.018561484918793503	1.0	0.08333045549298658	0.018561484918793503	1.0	0.06647352866456828	outlier
FLMP01004438.2803.4058	27.166666666666668	27	27.333333333333336	27.166666666666668	30.5	0.01721664275466284	1.0	0.3149001941008123	0.01721664275466284	0.7553237322803686	0.07793733014945287	withinBounds
FLMP01004438.2803.4058	27.5	27.333333333333336	27.75	27.166666666666668	30.5	0.00430416068866571	0.25	0.07872504852520308	0.01721664275466284	0.7553237322803686	0.07793733014945287	withinBounds
FLMP01004438.2803.4058	28.0	27.75	28.333333333333336	27.166666666666668	30.5	0.002869440459110473	0.16666666666666666	0.052483365683468716	0.01721664275466284	0.7553237322803686	0.07793733014945287	withinBounds
FLMP01004438.2803.4058	28.666666666666668	28.333333333333336	29.083333333333336	27.166666666666668	30.5	0.004486006874060941	0.2605622326017063	0.08205109762161833	0.020934698745617722	0.9184412440934563	0.09476844881820268	withinBounds
FLMP01004438.2803.4058	29.5	29.083333333333336	30.0	27.166666666666668	30.5	0.004186939749123544	0.24319141709492587	0.07658102444684377	0.020934698745617722	0.9184412440934563	0.09476844881820268	withinBounds
FLMP01004438.2803.4058	30.5	30.0	31.0	27.166666666666668	30.5	0.003039163565479355	0.17652475042825921	0.05558767817345628	0.02279372674109516	1.0	0.10318400815257757	withinBounds
FLMP01004438.2803.4058	31.5	31.0	31.916666666666668	27.166666666666668	30.5	0.003871973010111979	0.22489709900400412	0.07082014012907051	0.021941180390634547	0.9625973251261477	0.09932465024346579	withinBounds
FLMP01004438.2803.4058	32.333333333333336	31.916666666666668	32.66666666666667	27.166666666666668	30.5	0.00438823607812691	0.25488337887120466	0.08026282547961325	0.021941180390634547	0.9625973251261477	0.09932465024346579	withinBounds
FLMP01004438.2803.4058	33.0	32.66666666666667	33.25	27.166666666666668	30.5	0.002890869669959046	0.16791134666345459	0.05287531565605064	0.02023608768971332	0.8877919753784433	0.09160593442524224	withinBounds
FLMP01004438.2803.4058	33.5	33.25	33.66666666666667	27.166666666666668	30.5	0.003372681281618887	0.1958965711073637	0.06168786826539241	0.02023608768971332	0.8877919753784433	0.09160593442524224	withinBounds
FLMP01004438.2803.4058	33.833333333333336	33.66666666666667	33.91666666666667	27.166666666666668	30.5	0.004047217537942664	0.23507588532883641	0.07402544191847088	0.02023608768971332	0.8877919753784433	0.09160593442524224	withinBounds
FLMP01004438.2803.4058	34.0	33.91666666666667	34	27.166666666666668	30.5	0	0.0	0.0	0	0.0	0.0	withinBounds
KP307833.1.1317	12.166666666666666	12	12.333333333333332	35.833333333333336	14.5	0.0013959981386691485	0.03545835272219637	0.005625815595919053	0.006979990693345742	0.17729176361098184	0.014578646099915755	withinBounds
KP307833.1.1317	12.5	12.333333333333332	12.75	35.833333333333336	14.5	0.0008724988366682178	0.02216147045137273	0.003516134747449408	0.006979990693345742	0.17729176361098184	0.014578646099915755	withinBounds
KP307833.1.1317	13.0	12.75	13.333333333333332	35.833333333333336	14.5	0.0005816658911121452	0.014774313634248488	0.002344089831632939	0.006979990693345742	0.17729176361098184	0.014578646099915755	withinBounds
KP307833.1.1317	13.666666666666666	13.333333333333332	14.083333333333332	35.833333333333336	14.5	0.0005369223610265956	0.013637827970075527	0.002163775229199636	0.006979990693345742	0.17729176361098184	0.014578646099915755	withinBounds
KP307833.1.1317	14.5	14.083333333333332	15.0	35.833333333333336	14.5	0.003725723102544635	0.09463336680463373	0.015014512237354139	0.02980578482035708	0.7570669344370698	0.06225337650385078	withinBounds
KP307833.1.1317	15.5	15.0	16.0	35.833333333333336	14.5	0.005584123846351158	0.1418367456973194	0.02250379148377307	0.02419787000085502	0.6146258980217175	0.05054049476749919	withinBounds
KP307833.1.1317	16.5	16.0	17.0	35.833333333333336	14.5	0.007259361000256506	0.18438776940651527	0.02925492892890499	0.02419787000085502	0.6146258980217175	0.05054049476749919	withinBounds
KP307833.1.1317	17.5	17.0	18.0	35.833333333333336	14.5	0.010308159789313723	0.26182725864856854	0.041541463775325894	0.020616319578627446	0.5236545172971371	0.043059946671004275	withinBounds
KP307833.1.1317	18.5	18.0	19.0	35.833333333333336	14.5	0.009162808701612199	0.23273534102094984	0.036925745578067465	0.020616319578627446	0.5236545172971371	0.043059946671004275	withinBounds
KP307833.1.1317	19.5	19.0	20.0	35.833333333333336	14.5	0.007263157532640843	0.18448420132907742	0.029270228799661676	0.012710525682121476	0.3228473523258855	0.02654763649472973	withinBounds
KP307833.1.1317	20.5	20.0	21.0	35.833333333333336	14.5	0.006176014334657852	0.15687076410030945	0.024889086025330562	0.01544003583664463	0.3921769102507736	0.03224858429210359	withinBounds
KP307833.1.1317	21.5	21.0	22.0	35.833333333333336	14.5	0.007829337314282295	0.1988651677827703	0.031551910241364105	0.013701340299994017	0.34801404361984806	0.028617085624276232	withinBounds
KP307833.1.1317	22.5	22.0	23.0	35.833333333333336	14.5	0.00898673857760627	0.22826315987119924	0.036216190155198294	0.014977897629343782	0.38043859978533207	0.03128334670519513	withinBounds
KP307833.1.1317	23.5	23.0	24.0	35.833333333333336	14.5	0.014977897629343782	0.38043859978533207	0.06036031692533049	0.014977897629343782	0.38043859978533207	0.03128334670519513	withinBounds
KP307833.1.1317	24.5	24.0	25.0	35.833333333333336	14.5	0.007502289127723221	0.19055814384416983	0.030233919380491515	0.009377861409654027	0.23819767980521228	0.019586920480530092	withinBounds
KP307833.1.1317	25.5	25.0	26.0	35.833333333333336	14.5	0.006251907606436018	0.15879845320347485	0.02519493281707626	0.009377861409654027	0.23819767980521228	0.019586920480530092	withinBounds
KP307833.1.1317	26.5	26.0	27.0	35.833333333333336	14.5	0.003167121014150539	0.08044487375942369	0.012763368590560743	0.007389949033017924	0.18770470543865528	0.015434899039548972	withinBounds
KP307833.1.1317	27.5	27.0	28.0	35.833333333333336	14.5	0.00510183877177994	0.1295867048032105	0.02056020229189322	0.011479137236504866	0.2915700858072236	0.023975716681529386	withinBounds
KP307833.1.1317	28.5	28.0	29.0	35.833333333333336	14.5	0.004994624339083991	0.12686345821273337	0.020128132498344997	0.012129801966346835	0.30809696994520963	0.025334717179210063	withinBounds
KP307833.1.1317	29.5	29.0	30.0	35.833333333333336	14.5	0.005771090672768196	0.14658570308831217	0.023257260173193538	0.014427726681920489	0.36646425772078045	0.030134240941402917	withinBounds
KP307833.1.1317	30.5	30.0	31.0	35.833333333333336	14.5	0.005771090672768196	0.14658570308831217	0.023257260173193538	0.014427726681920489	0.36646425772078045	0.030134240941402917	withinBounds
KP307833.1.1317	31.5	31.0	32.0	35.833333333333336	14.5	0.005135504386105056	0.13044181140706843	0.020695873345363956	0.01455059576063099	0.36958513232002715	0.030390869480585753	withinBounds
KP307833.1.1317	32.5	32.0	33.0	35.833333333333336	14.5	0.003972304544801265	0.10089653543795214	0.01600822539862959	0.01271137454336405	0.32286891340144686	0.026549409455208776	withinBounds
KP307833.1.1317	33.5	33.0	33.91666666666667	35.833333333333336	14.5	0.008383416330909612	0.21293877480510415	0.03378482609330437	0.01844351592800115	0.4684653045712292	0.038521755023086454	withinBounds
KP307833.1.1317	34.333333333333336	33.91666666666667	34.66666666666667	35.833333333333336	14.5	0.007697367720098133	0.1955131400904926	0.031020078156074823	0.019243419300245333	0.48878285022623147	0.04019246042806564	withinBounds
KP307833.1.1317	35.0	34.66666666666667	35.25	35.833333333333336	14.5	0.008552630800109037	0.21723682232276953	0.0344667535067498	0.019243419300245333	0.48878285022623147	0.04019246042806564	withinBounds
KP307833.1.1317	35.5	35.25	35.66666666666667	35.833333333333336	14.5	0.016913192935398464	0.429595100559121	0.06815947812327514	0.02255092391386462	0.5727934674121613	0.04710062712258042	withinBounds
KP307833.1.1317	35.833333333333336	35.66666666666667	35.91666666666667	35.833333333333336	14.5	0.02255092391386462	0.5727934674121613	0.09087930416436685	0.02255092391386462	0.5727934674121613	0.04710062712258042	withinBounds
KP307833.1.1317	36.0	35.91666666666667	36	35.833333333333336	14.5	0	0.0	0.0	0	0.0	0.0	withinBounds
KP307833.1.1317	8.09	8.09	8.09	35.833333333333336	14.5	0.03937007874015748	1.0	0.1586598125410767	0.03937007874015748	1.0	0.08222968626960356	outlier
KP307833.1.1317	9.37	9.37	9.37	35.833333333333336	14.5	0.012345679012345678	0.3135802469135802	0.049752583191893185	0.012345679012345678	0.3135802469135802	0.025785605324048524	outlier
FJ424571.1.1324	4.166666666666667	4	4.333333333333334	13.0	12.833333333333334	0.01730943376518418	0.7373818783968461	0.12347288169968228	0.02596415064777627	0.7368561240660405	0.08018336629805342	withinBounds
FJ424571.1.1324	4.5	4.333333333333334	4.75	13.0	12.833333333333334	0.018395526587609297	0.7836494326321561	0.1312202761204	0.029892730704865107	0.84834824692497	0.09231573981652864	withinBounds
FJ424571.1.1324	5.0	4.75	5.333333333333334	13.0	12.833333333333334	0.013749911940287438	0.5857462486562449	0.09808184793421491	0.026874827883289085	0.7627009170322461	0.08299575047133186	withinBounds
FJ424571.1.1324	5.666666666666667	5.333333333333334	6.083333333333334	13.0	12.833333333333334	0.010699809713631877	0.45581189380071796	0.0763246422097114	0.024417514474698386	0.6929629749584609	0.07540699227072337	withinBounds
FJ424571.1.1324	6.5	6.083333333333334	7.0	13.0	12.833333333333334	0.009062550093606151	0.3860646339876221	0.06464562566199984	0.024015757748056303	0.6815612191904055	0.07416627358856581	withinBounds
FJ424571.1.1324	7.5	7.0	8.0	13.0	12.833333333333334	0.00822435369185474	0.350357467273012	0.05866654358695716	0.023196895028308243	0.6583220992977079	0.07163743410153248	withinBounds
FJ424571.1.1324	8.5	8.0	9.0	13.0	12.833333333333334	0.004963455651565431	0.21144321075668737	0.035405674200622066	0.018655747104159726	0.5294454530483453	0.05761330782236873	withinBounds
FJ424571.1.1324	9.5	9.0	10.0	13.0	12.833333333333334	0.004674212932974826	0.19912147094472762	0.033342427507546187	0.01815751947040221	0.5153058769808109	0.056074664429047766	withinBounds
FJ424571.1.1324	10.5	10.0	10.916666666666668	13.0	12.833333333333334	0.0026342876525240265	0.11222065399752354	0.018791087686372502	0.015805725915144158	0.44856256204478534	0.048811776200704794	withinBounds
FJ424571.1.1324	11.333333333333334	10.916666666666668	11.666666666666668	13.0	12.833333333333334	0.003936004366958692	0.16767378603244026	0.028076585760328725	0.01731841921461824	0.4914924208594278	0.05348332670022902	withinBounds
FJ424571.1.1324	12.0	11.666666666666668	12.25	13.0	12.833333333333334	0.003684676275685527	0.15696720934420347	0.026283794378325467	0.017896999053329702	0.5079123724765316	0.05527011648470607	withinBounds
FJ424571.1.1324	12.5	12.25	12.666666666666668	13.0	12.833333333333334	0.007634276317997396	0.3252201711466891	0.054457361775216255	0.022902828953992187	0.6499765774017933	0.07072928932635439	withinBounds
FJ424571.1.1324	12.833333333333334	12.666666666666668	12.916666666666668	13.0	12.833333333333334	0.011745463734269532	0.5003567550798821	0.08378357569884026	0.035236391202808595	1.0	0.10881821251019014	withinBounds
FJ424571.1.1324	13.0	12.916666666666668	13	13.0	12.833333333333334	0.023474178403755867	1.0	0.16744767577978276	0.023474178403755867	0.6661913323826648	0.07249374997966353	withinBounds
GU235111.1.1369	7.166666666666667	7	7.333333333333334	35.5	31.5	0.0003748070324379036	0.024009710247516143	0.0057169603596238005	0.008620561746071783	0.3103402228585842	0.04356170326377	withinBounds
GU235111.1.1369	7.5	7.333333333333334	7.75	35.5	31.5	0.00034695124861849777	0.02222530056376191	0.005292073956490004	0.007285976220988453	0.26229514395558434	0.03681773224003776	withinBounds
GU235111.1.1369	8.0	7.75	8.333333333333332	35.5	31.5	0.00036471743692558683	0.023363382287259687	0.005563062986852094	0.00665609322389196	0.23961935606011056	0.033634786972820706	withinBounds
GU235111.1.1369	8.666666666666666	8.333333333333332	9.083333333333332	35.5	31.5	0.00028939535756052	0.018538335945325623	0.004414169543915249	0.00665609322389196	0.23961935606011056	0.033634786972820706	withinBounds
GU235111.1.1369	9.5	9.083333333333332	10.0	35.5	31.5	0.0003386151531814397	0.021691299814796332	0.005164922854607738	0.006840026094265083	0.246240939393543	0.03456424254145561	withinBounds
GU235111.1.1369	10.5	10.0	11.0	35.5	31.5	0.00028265011631969743	0.018106243498478117	0.004311283862878111	0.005653002326393948	0.20350808375018214	0.02856593539324602	withinBounds
GU235111.1.1369	11.5	11.0	12.0	35.5	31.5	0.000268308734964349	0.01718755099516151	0.00409253367514155	0.006171100904180027	0.222159632550481	0.031184007993582393	withinBounds
GU235111.1.1369	12.5	12.0	13.0	35.5	31.5	0.0001893939393939394	0.012132359358111813	0.0028888402568794666	0.007575757575757576	0.27272727272727276	0.03828206481599524	withinBounds
GU235111.1.1369	13.5	13.0	14.0	35.5	31.5	0.0003443526170798898	0.022058835196566935	0.00525243683068994	0.007575757575757576	0.27272727272727276	0.03828206481599524	withinBounds
GU235111.1.1369	14.5	14.0	15.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	15.5	15.0	16.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	16.5	16.0	17.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	17.5	17.0	18.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	18.5	18.0	19.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	19.5	19.0	20.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	20.5	20.0	21.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	21.5	21.0	22.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	22.5	22.0	23.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	23.5	23.0	24.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	24.5	24.0	25.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	25.5	25.0	26.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	26.5	26.0	27.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	27.5	27.0	28.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	28.5	28.0	29.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	29.5	29.0	30.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	30.5	30.0	31.0	35.5	31.5	0.0	0.0	0.0	0	0.0	0.0	withinBounds
GU235111.1.1369	31.5	31.0	32.0	35.5	31.5	0.001633986928104575	0.10467133563861171	0.02492332770641108	0.027777777777777776	1.0	0.14036757099198252	withinBounds
GU235111.1.1369	32.5	32.0	33.0	35.5	31.5	0.0027242534036012295	0.17451256033226048	0.04155324572395464	0.021794027228809836	0.7845849802371542	0.11013028791268195	withinBounds
GU235111.1.1369	33.5	33.0	33.91666666666667	35.5	31.5	0.008201850240760387	0.5254011550778545	0.1251034496258192	0.018044070529672853	0.6495865390682227	0.09118088463809498	withinBounds
GU235111.1.1369	34.333333333333336	33.91666666666667	34.66666666666667	35.5	31.5	0.009022035264836427	0.5779412705856399	0.13761379458840114	0.018044070529672853	0.6495865390682227	0.09118088463809498	withinBounds
GU235111.1.1369	35.0	34.66666666666667	35.25	35.5	31.5	0.01002448362759603	0.6421569673173777	0.1529042162093346	0.018044070529672853	0.6495865390682227	0.09118088463809498	withinBounds
GU235111.1.1369	35.5	35.25	35.66666666666667	35.5	31.5	0.015610643717646623	1.0	0.23811034371875575	0.015610643717646623	0.5619831738352785	0.0788842130496231	withinBounds
GU235111.1.1369	35.833333333333336	35.66666666666667	35.91666666666667	35.5	31.5	0.015544099396914866	0.9957372468467438	0.2370953381002457	0.015544099396914866	0.5595875782889352	0.0785479491217037	withinBounds
GU235111.1.1369	36.0	35.91666666666667	36	35.5	31.5	0	0.0	0.0	0	0.0	0.0	withinBounds
JQ195940.1.1350	5.166666666666667	5	5.333333333333334	5.166666666666667	5.333333333333334	0.0037364683028356556	0.43156208897751824	0.1700950688067762	0.024909788685571036	1.0	0.18428706905830974	withinBounds
JQ195940.1.1350	5.5	5.333333333333334	5.75	5.166666666666667	5.333333333333334	0.0020197125961273813	0.23327680485271254	0.09194328043609523	0.024909788685571036	1.0	0.18428706905830974	withinBounds
JQ195940.1.1350	6.0	5.75	6.333333333333334	5.166666666666667	5.333333333333334	0.0018039408144252269	0.2083551640661137	0.08212071188189787	0.01663634306636598	0.6678636770613218	0.12307863957613646	withinBounds
JQ195940.1.1350	6.666666666666667	6.333333333333334	7.0	5.166666666666667	5.333333333333334	0.0015557015938360435	0.17968353408806303	0.07082012965171729	0.015557015938360435	0.6245342397212633	0.11509358456479142	withinBounds
JQ195940.1.1350	7.333333333333333	7.0	7.666666666666666	5.166666666666667	5.333333333333334	0.0015557015938360435	0.17968353408806303	0.07082012965171729	0.015557015938360435	0.6245342397212633	0.11509358456479142	withinBounds
JQ195940.1.1350	8.0	7.666666666666666	8.25	5.166666666666667	5.333333333333334	0.0010105099165861405	0.11671389536569922	0.046001394862952565	0.011548684760984463	0.4636203424589476	0.08543923406756929	withinBounds
JQ195940.1.1350	8.5	8.25	8.666666666666668	5.166666666666667	5.333333333333334	0.0012831871956649403	0.1482081210993006	0.058414469667241356	0.011548684760984463	0.4636203424589476	0.08543923406756929	withinBounds
JQ195940.1.1350	8.833333333333334	8.666666666666668	8.916666666666668	5.166666666666667	5.333333333333334	0.0003437101050770893	0.039698517136403814	0.015646698763188523	0.005843071786310518	0.23456930366073758	0.04322808946268597	withinBounds
JQ195940.1.1350	9.0	8.916666666666668	9	5.166666666666667	5.333333333333334	0	0.0	0.0	0	0.0	0.0	withinBounds
JQ195940.1.1350	12.08	12.08	12.08	5.166666666666667	5.333333333333334	0.008658008658008658	1.0	0.39413811627841366	0.008658008658008658	0.3475745526104683	0.06405349557983649	outlier
GU451674.1.1246	5.166666666666667	5	5.333333333333334	17.833333333333332	17.833333333333332	0.0013706782195272219	0.0793035255583607	0.015136216828864906	0.009137854796848146	0.5286901703890713	0.047311622615325864	withinBounds
GU451674.1.1246	5.5	5.333333333333334	5.75	17.833333333333332	17.833333333333332	0.0010118025592226582	0.05854000521216809	0.01117320076018792	0.009359173672809588	0.5414950482125548	0.04845751028479808	withinBounds
GU451674.1.1246	6.0	5.75	6.333333333333334	17.833333333333332	17.833333333333332	0.0022550234861708897	0.1304692159856015	0.024901923700690682	0.00985089207116757	0.569944469831838	0.05100340270849359	withinBounds
GU451674.1.1246	6.666666666666667	6.333333333333334	7.083333333333334	17.833333333333332	17.833333333333332	0.002121423203268775	0.12273948533197913	0.023426593589221043	0.010102015253660833	0.5844737396760911	0.0523036034125121	withinBounds
GU451674.1.1246	7.5	7.083333333333334	8.0	17.833333333333332	17.833333333333332	0.002032561695319304	0.11759821237204544	0.02244530780463549	0.01016280847659652	0.5879910618602273	0.05261836284840231	withinBounds
GU451674.1.1246	8.5	8.0	9.0	17.833333333333332	17.833333333333332	0.002014309434893358	0.11654218873311573	0.02224375052628367	0.009546075147972871	0.5523086335612876	0.04942520043262392	withinBounds
GU451674.1.1246	9.5	9.0	10.0	17.833333333333332	17.833333333333332	0.002224909125521859	0.128726885119479	0.024569374831121874	0.008988632867108312	0.5200566158826953	0.04653901987838844	withinBounds
GU451674.1.1246	10.5	10.0	11.0	17.833333333333332	17.833333333333332	0.001342825992857315	0.07769207530103038	0.014828648403222441	0.007324505415585354	0.4237749561874384	0.03792293090339018	withinBounds
